Product_Variant_ID,product_variant_id,2025-06-17 19:26:00,2025-06-17 19:40:00,2025-06-17 20:19:00,2025-06-17 21:17:00,2025-06-17 22:17:00,2025-06-17 23:17:00,2025-06-18 01:25:00,2025-06-18 03:15:00,2025-06-18 04:27:00,2025-06-18 05:18:00,2025-06-18 06:27:00,2025-06-18 07:18:00,2025-06-18 08:25:00,2025-06-18 09:20:00,2025-06-18 10:19:00,2025-06-18 11:00:00,2025-06-18 11:16:00,2025-06-18 12:09:00,Product_Page,Product_Handle,Product_Title_HE,Product_ID,Product_Available,Price_Max,Price_Min,Published_At,Tags,Variant_Title,Variant_Available,Variant_Qty,Variant_Price,Variant_Currency,Published_Date,Published_Time,Tags_List,Snapshot_Timestamp,row_number,qty_change,timestamp_str,Total_Sales,Total_Added
8018935054621_מולטיקם שחור_14,8018935054621_מולטיקם שחור_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 07:18:00,14,,2025-06-18 07:18:00,0.0,0.0
8018935054621_מולטיקם שחור_15,8018935054621_מולטיקם שחור_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 12:09:00,15,,2025-06-18 12:09:00,0.0,0.0
8018935054621_מולטיקם שחור_16,8018935054621_מולטיקם שחור_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 10:19:00,16,,2025-06-18 10:19:00,0.0,0.0
8018935054621_מולטיקם שחור_17,8018935054621_מולטיקם שחור_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 01:25:00,17,,2025-06-18 01:25:00,0.0,0.0
8018935054621_מולטיקם שחור_2,8018935054621_מולטיקם שחור_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 11:16:00,2,,2025-06-18 11:16:00,0.0,0.0
8018935054621_מולטיקם שחור_3,8018935054621_מולטיקם שחור_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 23:17:00,3,,2025-06-17 23:17:00,0.0,0.0
8018935054621_מולטיקם שחור_4,8018935054621_מולטיקם שחור_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 06:27:00,4,,2025-06-18 06:27:00,0.0,0.0
8018935054621_מולטיקם שחור_5,8018935054621_מולטיקם שחור_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 08:25:00,5,,2025-06-18 08:25:00,0.0,0.0
8018935054621_מולטיקם שחור_6,8018935054621_מולטיקם שחור_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 19:40:00,6,,2025-06-17 19:40:00,0.0,0.0
8018935054621_מולטיקם שחור_7,8018935054621_מולטיקם שחור_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 21:17:00,7,,2025-06-17 21:17:00,0.0,0.0
8018935054621_מולטיקם שחור_8,8018935054621_מולטיקם שחור_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 09:20:00,8,,2025-06-18 09:20:00,0.0,0.0
8018935054621_מולטיקם שחור_9,8018935054621_מולטיקם שחור_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם שחור,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 20:19:00,9,,2025-06-17 20:19:00,0.0,0.0
8018935054621_מולטיקם_0,8018935054621_מולטיקם_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 11:00:00,0,,2025-06-18 11:00:00,0.0,0.0
8018935054621_מולטיקם_1,8018935054621_מולטיקם_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 04:27:00,1,,2025-06-18 04:27:00,0.0,0.0
8018935054621_מולטיקם_10,8018935054621_מולטיקם_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 22:17:00,10,,2025-06-17 22:17:00,0.0,0.0
8018935054621_מולטיקם_11,8018935054621_מולטיקם_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 05:18:00,11,,2025-06-18 05:18:00,0.0,0.0
8018935054621_מולטיקם_12,8018935054621_מולטיקם_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 03:15:00,12,,2025-06-18 03:15:00,0.0,0.0
8018935054621_מולטיקם_13,8018935054621_מולטיקם_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 19:26:00,13,,2025-06-17 19:26:00,0.0,0.0
8018935054621_מולטיקם_14,8018935054621_מולטיקם_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 07:18:00,14,,2025-06-18 07:18:00,0.0,0.0
8018935054621_מולטיקם_15,8018935054621_מולטיקם_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 12:09:00,15,,2025-06-18 12:09:00,0.0,0.0
8018935054621_מולטיקם_16,8018935054621_מולטיקם_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 10:19:00,16,,2025-06-18 10:19:00,0.0,0.0
8018935054621_מולטיקם_17,8018935054621_מולטיקם_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 01:25:00,17,,2025-06-18 01:25:00,0.0,0.0
8018935054621_מולטיקם_2,8018935054621_מולטיקם_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 11:16:00,2,,2025-06-18 11:16:00,0.0,0.0
8018935054621_מולטיקם_3,8018935054621_מולטיקם_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 23:17:00,3,,2025-06-17 23:17:00,0.0,0.0
8018935054621_מולטיקם_4,8018935054621_מולטיקם_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 06:27:00,4,,2025-06-18 06:27:00,0.0,0.0
8018935054621_מולטיקם_5,8018935054621_מולטיקם_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 08:25:00,5,,2025-06-18 08:25:00,0.0,0.0
8018935054621_מולטיקם_6,8018935054621_מולטיקם_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 19:40:00,6,,2025-06-17 19:40:00,0.0,0.0
8018935054621_מולטיקם_7,8018935054621_מולטיקם_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 21:17:00,7,,2025-06-17 21:17:00,0.0,0.0
8018935054621_מולטיקם_8,8018935054621_מולטיקם_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 09:20:00,8,,2025-06-18 09:20:00,0.0,0.0
8018935054621_מולטיקם_9,8018935054621_מולטיקם_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",מולטיקם,False,0,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 20:19:00,9,,2025-06-17 20:19:00,0.0,0.0
8018935054621_שחור_0,8018935054621_שחור_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 11:00:00,0,,2025-06-18 11:00:00,0.0,0.0
8018935054621_שחור_1,8018935054621_שחור_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 04:27:00,1,,2025-06-18 04:27:00,0.0,0.0
8018935054621_שחור_10,8018935054621_שחור_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 22:17:00,10,,2025-06-17 22:17:00,0.0,0.0
8018935054621_שחור_11,8018935054621_שחור_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 05:18:00,11,,2025-06-18 05:18:00,0.0,0.0
8018935054621_שחור_12,8018935054621_שחור_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 03:15:00,12,,2025-06-18 03:15:00,0.0,0.0
8018935054621_שחור_13,8018935054621_שחור_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 19:26:00,13,,2025-06-17 19:26:00,0.0,0.0
8018935054621_שחור_14,8018935054621_שחור_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 07:18:00,14,,2025-06-18 07:18:00,0.0,0.0
8018935054621_שחור_15,8018935054621_שחור_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 12:09:00,15,,2025-06-18 12:09:00,0.0,0.0
8018935054621_שחור_16,8018935054621_שחור_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 10:19:00,16,,2025-06-18 10:19:00,0.0,0.0
8018935054621_שחור_17,8018935054621_שחור_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 01:25:00,17,,2025-06-18 01:25:00,0.0,0.0
8018935054621_שחור_2,8018935054621_שחור_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 11:16:00,2,,2025-06-18 11:16:00,0.0,0.0
8018935054621_שחור_3,8018935054621_שחור_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-17 23:17:00,3,,2025-06-17 23:17:00,0.0,0.0
8018935054621_שחור_4,8018935054621_שחור_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/ag3-placard-triple-mag-pouch,ag3-placard-triple-mag-pouch,AG3™ - 5.56 פונדת מחסניות סקוטש,8018935054621,True,259.0,239.0,2022-11-27 13:38:04+02:00,"Combat Gear, newone, SaleIL",שחור,True,308,259.0,ILS,2022-11-27,13:38:04,"['Combat Gear', 'newone', 'SaleIL']",2025-06-18 06:27:00,4,,2025-06-18 06:27:00,0.0,0.0
